initialInvestment,revenueGrowthRate,inflationRate,marketGrowthIndex,sectorRiskIndex,discountRate,operatingCostRatio,workingCapitalRatio,capexRatio,cf1,cf2,cf3,cf4,cf5
4845344.1488355175,0.145880274408494,0.05507391096616447,1.2047896304574923,0.11491548774639074,0.1490126864645229,0.19632577771920676,0.12851307583166027,0.3634149603936275,372077.1823990844,1122796.767928965,1504861.3066598524,1962685.7729629236,2565345.5990467076
4137788.066524075,0.08535238018638275,0.04174175658597768,1.2751622694836366,0.29647105968554205,0.10372253964350453,0.225375756800616,0.12893416731918703,0.3817609682307947,-56108.84407366731,441071.94988998777,621194.5315913415,783285.032785717,1040753.9457137199
1870761.961280168,0.1570490424668231,0.0295304965335972,1.032619657589968,0.12324880649852267,0.14798436128332784,0.2334511740334694,0.13575180159560563,0.27069404196493235,282671.16874950286,521406.7329868049,706211.0684524532,855693.2017361887,1095846.7813096014
939524.5130287274,0.18105170518411234,0.054043675289285775,1.1505335915549386,0.11740888812828423,0.09018935734100365,0.20113406398225459,0.15338268003130456,0.26619149636036926,217745.21712766564,343753.901231651,494772.4107156378,689869.4390618824,702729.9917426187
3579048.619304706,0.06902026986901401,0.04228876179720176,1.168512952895177,0.2455560808626548,0.08284863406429199,0.2351015895108703,0.11862320047511908,0.36408129383909194,-119494.20790141907,135456.6357853188,246936.5127646541,433765.78944627906,464181.6924558753
2480686.221828206,0.17998935328932553,0.02827364152574245,1.1311237737607402,0.3873359908330305,0.08230888423182219,0.2788661548176669,0.16848831342644344,0.36175936476918563,298820.8915715503,932891.4242126509,1197947.683423786,1634380.5418277709,2054232.832452368
1049172.0568015047,0.1390362881621447,0.04494031239824888,1.0735575541643179,0.2280387808189479,0.1125409259419459,0.26958977793731664,0.1604473717287519,0.28383805262336465,74325.9286636344,320256.46381825395,434090.46921796957,532013.6265356797,616371.6007437301
2728296.095500716,0.0690665736300536,0.0343086705976971,1.2408239772874055,0.20694434759816535,0.08581029382350164,0.20792888814461466,0.1256618246142838,0.3392372312508984,319675.92875124677,740016.0026028112,819288.7135662916,940866.1913842531,1026735.9940950983
654748.3450184828,0.1141312783039568,0.05377622449168262,1.0244633546344473,0.3993870146506858,0.11585175189173212,0.30901203490229284,0.16571289445959253,0.3139813526299442,37241.447326533045,179556.74431043206,183434.5576334178,328033.5342466839,343954.3199865309
4591941.8093545195,0.07412904402276468,0.03813198954586171,0.8305514782433019,0.2595906882337551,0.10292503524562303,0.3161494618896211,0.12402763818808622,0.33295419120011116,25199.562751307152,489892.08528473246,643959.5437203122,814986.532210086,946016.4252941699
1664509.9172000762,0.15505218332998544,0.049057654324296665,1.2222781878560802,0.21257242206707458,0.10349402947318809,0.2125282695128472,0.15470085715788978,0.3032200038040903,177732.56098603984,346235.3226499276,576163.225155471,652140.8175481115,908734.6904760017
3481350.2795929187,0.16383022016269247,0.023821448305449487,1.1369906361582753,0.21575824400248056,0.12449262975816189,0.24774716140267222,0.15321117484438226,0.33097645179441715,456180.9936819406,1223514.988995871,1611183.2961902414,2034450.9448664682,2445193.3320932756
1902699.8424023492,0.06586947804091985,0.035840973852093845,1.2246293132498234,0.15848784881005315,0.09141686043061341,0.21993687545727847,0.11462361060384423,0.31525264499387784,382055.90942626604,720794.1754273227,738842.8299813247,922830.358125153,1018499.687688236
2840306.0953001487,0.12592097790419665,0.05932965745889594,0.8692737212223471,0.2536669172342617,0.13365873592378116,0.3027245629470233,0.1516338168805767,0.27494418983475183,-199128.7737562834,181251.90940810053,335574.5164314017,497008.88855519576,546041.1273510932
2960196.2570447586,0.1721937584038876,0.05233841157908593,0.8153764702548583,0.23165650845040178,0.12074216438450443,0.3028773238061779,0.14753753776048603,0.27874668883813936,-171268.03207706395,231251.0551279217,330228.9940079988,596702.4006503262,810705.9609320904
1331845.0498648717,0.19042445623264947,0.026397632094677145,1.2671872701912508,0.18123858890422404,0.14404612401932576,0.2170490612037952,0.16271971052910786,0.3032211186431144,171172.20131619019,478016.62901114835,602432.4950923256,751350.7540807924,1074471.3063330767
4863130.824940514,0.12702768001126552,0.0311105619790902,0.8738641529252872,0.14816202598052794,0.10553884576372663,0.27805970018247855,0.13439514915787085,0.3039674508948327,-102272.78199099808,389051.5875260543,585361.3144487117,832230.1230743851,1189217.5059564568
3988097.7051250157,0.1925418835417111,0.033192632354254445,1.204826166035226,0.19337166060026612,0.14879004944469879,0.21854313815228957,0.16002087084109026,0.3614763784229733,955523.622936066,2120971.914385164,2766477.7264536773,3613403.9791227747,4544778.320626588
4727745.237038851,0.1303533455684045,0.046014622419817824,1.2116049710903178,0.2526049983063188,0.12030793526998163,0.2460008175087243,0.1580828232810602,0.38325440223691704,579583.6219608826,1571962.5078150176,1993574.2022123288,2571264.9550189693,3089995.695145632
4526723.076924419,0.1091285741899862,0.050279790379586214,1.1543526002745015,0.11749998168544051,0.14813813693312736,0.22296125989834423,0.13548680680214192,0.3299638341638618,78416.02794114116,606688.4391615842,797325.7043355401,1066905.3459232966,1313636.564052921
3190549.904649883,0.17723046928293434,0.04998106435231639,0.8656311055464355,0.1461232085751868,0.08189424578329807,0.2731792882896155,0.15273190778275753,0.26511119158078195,394538.01886366453,810689.39576812,1242304.2850356903,1525889.3657937036,1905899.1116234895
4648434.057604026,0.12394740656871338,0.04039496225225611,1.1336993122804038,0.38429718009072866,0.13095834256886715,0.2814370195095551,0.15274049608462903,0.40135247764476795,-433067.4786492971,201627.631889377,515881.19694455474,846924.289638458,1099942.0866746267
898216.2592336377,0.12078537658467847,0.052432821513526046,1.244543291663433,0.2628566053094017,0.13716350670049154,0.23451889289629888,0.16101548797167334,0.31968760255916023,66190.69180177708,214574.0729954351,316873.81329157087,406515.57398928446,493180.3285897145
1381922.8808861533,0.12354687341147426,0.037483123310299,1.0127658224004417,0.11903479109801138,0.08372213006735413,0.23651584124832795,0.12386903361436677,0.2504192936432328,196809.36453045794,320513.259404173,366631.34094427805,506590.94511578325,560863.8882122714
703522.8000974213,0.17701775028046185,0.024955222611822474,1.0067584271892995,0.3079263276308719,0.12052787648113719,0.26984576347461536,0.17267617645980834,0.2809904393139987,63513.99547993336,134531.10806933237,156871.33561033255,252362.95845257677,360011.98267588567
1963986.4884346896,0.17479123125320783,0.04257767366615253,1.0214291547897096,0.11854086102371042,0.13613596055126137,0.22753752144653497,0.13789895497460536,0.2565670487323203,195795.84857855274,447186.0961472107,701829.607860858,924185.9168466537,1125880.7783859621
2249047.803602669,0.1105279988660317,0.05809205538404426,0.8411359453381033,0.32166226811391196,0.11927271076561509,0.3114458050363968,0.16138142120396837,0.29455922560596126,77506.5983274627,412794.3206005157,387529.0196224216,561662.5397886516,707276.2453160549
1721070.6429825316,0.09999497898057877,0.051719746055700455,1.2460127845149866,0.3249888165160081,0.08446695132838267,0.24831773904951743,0.15834014407719807,0.34511909884486797,79602.90840096405,354647.15901005256,460995.816966985,555583.3770286897,583335.3326072934
4229318.791183682,0.12378920360586941,0.043148025907689694,1.2345914319902551,0.2953236927247758,0.1285413068628818,0.22523109548638098,0.1378404474948841,0.37781226527463635,821259.2552773242,1589238.5825356806,1982738.8887952839,2399253.481829103,2977024.5397775737
2105389.970121152,0.13591587646056635,0.04587222641396387,1.2989546608951432,0.319661363385805,0.0842417840271316,0.23307034720579406,0.16321641366034847,0.36507766879109077,4593.303063840744,375666.9833781942,477767.8401602171,713582.7668397145,969675.4567524716
1764205.2935932134,0.08575058159419954,0.0572224810814229,1.0925915707492067,0.12638973430391734,0.13722282265115068,0.2435779701295485,0.12987954925286385,0.28441862153425485,268552.38561112,497048.4846682604,653312.4131001293,588759.1070759741,732376.3352134193
2942132.374212118,0.1690932627073386,0.037133711777398416,1.175595818225693,0.31803416570658033,0.0830123928314686,0.26895307513540895,0.17372584658695758,0.3550825453876645,393558.7263612035,1140934.686221234,1577903.6790566065,1926496.0725783028,2442358.186574621
1134159.012386432,0.12297241485986345,0.03325576555770549,0.9013359531536524,0.1410064959171649,0.08961781667072596,0.24477364147240868,0.1389026610834779,0.23555229834496896,10791.587501707629,152887.51635563647,139047.34535675216,266986.3761681024,350944.4750773279
4109886.4133931785,0.10010683226299394,0.05908966260001795,1.1337644091120849,0.20185177218155315,0.09925753133662879,0.22374311682183795,0.13138215074473442,0.333885855714351,567793.8542329661,1188958.412629036,1392213.7197718748,1674249.3827062466,2018696.9021878273
835477.8965589687,0.0660231489445986,0.05453772534041333,1.1248664243786954,0.3828235760501899,0.124335535458256,0.27431089558274857,0.14453209734970163,0.32704293180352123,54624.61386637702,194097.0233334499,170616.99405716613,209323.23478230083,193233.83850175803
4940991.214702328,0.08582677406054104,0.032921743384744094,1.2506043679208063,0.25086264329774205,0.1483451369741914,0.20822552253959328,0.1490897303471199,0.39283953404202265,309512.07154428895,900653.1879757292,1135109.1640615268,1369260.8314741084,1706957.2844634035
3975101.4618349583,0.19239217576339757,0.03855122389443691,1.215396361419537,0.39022792962490416,0.0882475996833954,0.24935128605748602,0.17366062146807862,0.39675963002002385,-44802.04087348048,571170.0504134998,950799.7189801675,1483012.7025820122,2051844.9895124785
1394220.5669037758,0.095764953022929,0.03660312516031196,1.2692332313088817,0.12667673766602128,0.0899895368449743,0.1859518524122874,0.129470492114337,0.2839906402992971,388908.880747403,624087.6610811066,784395.4300031548,840736.1122392713,931785.3653897903
524849.5270562108,0.0753288934050553,0.025963827146857354,1.2344167363508038,0.24326697986895404,0.10582092776906862,0.22674461283877786,0.140029971072081,0.3112568079099566,113230.60305145604,101164.47732320627,148154.3721603737,161576.05014874367,160271.4858055935
4169576.4280467536,0.11910091874824899,0.05831277295253036,1.234346947449426,0.11872069608306121,0.1385353396428724,0.20543218239328273,0.12842323870477518,0.34128590658769825,457435.73050368653,1071347.0827241368,1401397.8956848434,1783429.63132062,2150838.409641018
3680858.047314277,0.09606316150403732,0.03617249724879035,0.8318616633443592,0.2890630787197855,0.11270616669255698,0.30930598785320956,0.1318168377335818,0.3033208097608399,53536.96764081293,388459.16236690956,543957.0092512557,746796.5967478291,867989.8439749194
3780532.256184443,0.05527388754067913,0.05501316330551631,1.222980976347978,0.12361210041055493,0.10251274201790751,0.19489594575537644,0.10706653212987768,0.33680517101784674,1027483.080070164,1522110.9172584596,1654181.2847609043,1880133.7387040406,1978768.5960180433
3970716.560086756,0.0984717825919126,0.0275742491072266,1.1037391972515591,0.15261034076211322,0.1192842682546203,0.2274460372095923,0.13209847711248027,0.32496505448245966,233539.50525522532,712011.6451878628,894569.623757522,1181518.3827994938,1345203.5787698987
833200.9328034066,0.1316162935909203,0.04191483242548879,0.9902222258829807,0.17764909302078416,0.0982366238212025,0.25539822381916727,0.13334019205924427,0.2500807644363277,254191.71385469096,312555.07933467824,300553.13902624365,455648.96682090784,522815.90251220856
2113095.7784492266,0.13275685580299507,0.020958455404970794,0.8282573121940312,0.324623155499345,0.10808119350732646,0.3295645235542519,0.15435026027652204,0.2954847596372271,63024.71840148136,366866.30509306694,465274.0595520229,628989.371930797,827976.0928573087
1021410.7678630836,0.10348383817653331,0.05056881935369234,1.1388368873840233,0.14918863564542245,0.10328236044624294,0.22501808441000926,0.14451950909098185,0.24764880267236564,68508.63399357855,196799.70437553743,301144.6194251439,340378.74618460675,346676.9517039272
4383965.41644017,0.11709541343789011,0.043236555929851136,0.9641008752688087,0.35398961598792034,0.13628987156902522,0.30193262947886734,0.15660260402436768,0.3463355267271634,-129850.31878501682,478883.60953922785,763017.4911420498,1005926.1987492185,1279398.6157524325
3304841.5707240105,0.19482768773521497,0.0450235833387901,1.0338881324930174,0.13957118164924026,0.14469790085066003,0.22234930525575525,0.1529364596810206,0.30710659649703587,-17001.159318266975,464112.59056141466,739577.0764904467,1151788.4232242743,1530723.243901271
1989041.1118369214,0.10660227158454676,0.02206883530218614,1.1408642185275673,0.11057333472104691,0.13317005345098382,0.22001097752070398,0.1273516176245037,0.2775224117645592,452373.2066981252,897388.399228113,1029436.868651212,1088220.9578562526,1381422.2684551794
786012.5762871064,0.08873402198899746,0.028441533208344617,1.2558872735120714,0.21851362569090038,0.11073585032209884,0.20306580813337088,0.13218841631449438,0.2953175707282486,124050.00794811075,199838.3720259842,278290.5981092503,270250.58519056276,358941.6651027485
1899420.44772048,0.08652005661001402,0.022973234894143206,1.2127184578024992,0.39383249259138864,0.11530344842476646,0.2648332370430586,0.1524065125866905,0.34765224486597024,76863.24875812467,344840.234654657,364203.40359619306,491920.5030739318,678580.8993456606
1963324.9491203616,0.11866469190562014,0.03155657263215247,1.0252985645518,0.13310266833663317,0.0887551585750605,0.21676948292354337,0.14659631673072304,0.26788774554253,356595.2441240827,660309.8593549717,727112.1047786145,997152.088008492,1144379.6338763114
3783227.8025212884,0.1639280223075416,0.04509756030728604,0.9938915787231895,0.13051553321188872,0.13228052977941765,0.24544415343569972,0.15216874493024007,0.29991522260728887,543602.4751596382,1245787.1098133412,1645357.602181096,2075355.1228399666,2603017.295095854
3369008.621098459,0.08089822762827098,0.04264743937269501,0.9198898694220238,0.3253499532386872,0.12175329755765309,0.3075460742317676,0.1594718396123815,0.3382276582809059,-233784.62919427207,103476.47865071315,264495.8954105382,355835.5900158081,514240.71751228784
4492457.3415934695,0.15639441907111523,0.04448599286453561,0.9862133755879842,0.1936485081980696,0.14317079972962055,0.26399859266196346,0.1565984906986422,0.3291728416210989,275028.4443943536,1081763.002653366,1406287.7194259698,1889933.999075106,2473903.773766999
2624967.1632287716,0.05317247350241244,0.041970050855115765,0.8555231936459492,0.31518448516771513,0.09404278005026072,0.3465061567547786,0.12762704785409826,0.2972014804056493,80551.46653170876,249938.84367970808,364806.11406510975,479193.6847911031,559609.1192876602
1038174.1067223577,0.11283994669759191,0.030921151827034372,1.2855527541823772,0.16000317683300902,0.13318082853528285,0.18403657535632095,0.15279689842046243,0.29684260348501296,345813.27501929604,532236.9080502923,706623.1070270037,810211.3546170995,935780.0518408319
3709601.5425034775,0.16637975978041805,0.029780299893777007,1.0869587219797894,0.2380215982594489,0.12792701632034328,0.2590445798636857,0.15718458860537513,0.3456171472098571,368293.1008299277,1102111.5580462418,1586900.2690414386,1969203.6433267004,2540081.7633087784
3923532.7187760384,0.10080994336616472,0.02548238734146325,0.8639029213976065,0.17958696332467539,0.09860918736668264,0.28346122301018295,0.1235848995884084,0.300082590860483,322083.6873979903,791795.4428863684,1003571.2514206471,1177921.268591626,1442130.8341013116
3025747.389062733,0.13456056521680992,0.05396283499613967,0.9764030046329529,0.2354584644637261,0.12671650476785776,0.2694008468330397,0.17059827056987603,0.31081149292270305,365221.41296084854,853406.2927831776,1093221.8558567045,1395205.1578547515,1679842.9745351567
3969352.3097955245,0.08074688492388662,0.044659174341649774,1.073519571810328,0.33072912777559116,0.14470613664036547,0.28561890242446264,0.13813091931652874,0.365293918705858,270726.65576274856,773721.3104253769,875092.4631238584,1102686.3708017808,1227531.1683728627
2722080.1836397583,0.16129930866892586,0.02746044050016239,1.0664428183204349,0.3286029821432985,0.14429051913669833,0.2753128073001695,0.1591900414337448,0.33190815425948145,374859.6548674823,978830.473175137,1312662.5163687824,1574492.7963705573,1998499.8248797834
2852297.7322189733,0.05784186549031395,0.02708837519284958,0.8177516843593162,0.2547316863021171,0.1303738602161299,0.31463726005834314,0.12247722049187808,0.27512923837384495,82011.87312112043,364934.3477068122,446524.03824369586,521991.67927346105,521014.45362921094
2423934.5826134733,0.17788139673132508,0.05492142406104546,1.2754205171145556,0.37851155311631535,0.08336511787738421,0.2733018750329027,0.18077079924676354,0.36489160891951017,208532.63032413818,754045.425007493,1027691.2368936731,1433032.2927358146,1833476.5060318008
614386.0703484283,0.07972945796325023,0.04970923455053277,0.9376878407374724,0.17913523073448223,0.1410585036124113,0.2693317539992851,0.13673563682459433,0.24087643550421042,100892.72677527134,105501.32305411228,171049.51441674444,211906.80386000554,220847.24921836428
985511.42146987,0.18115970475624965,0.046375963196214856,0.8080923344659456,0.17209340533576994,0.1260445024903178,0.29115070865204895,0.13732331353037863,0.22793367049271232,-9916.36345715813,37674.80292429894,110757.9991030191,238507.72895844758,295019.8452201394
641431.3355903041,0.10287938619507761,0.036274564301571985,0.8382220044751413,0.28414192035263014,0.10173039772279141,0.3222199707019354,0.15213119642151413,0.258351843332066,-24003.826793505898,-72486.18283027703,-7994.2654243518555,36664.23833460481,65931.41335732341
3363846.8506870116,0.158402536171173,0.0304790225711407,1.0900974516239885,0.2863891102650368,0.09310752531939895,0.27614925976157906,0.15629524844488962,0.34688268714159665,310888.41434149304,938614.0191073444,1313329.6946144889,1696445.4895574441,2173891.9749878817
1914601.91484347,0.09788379466792828,0.05917803052451294,0.8688927603375485,0.1139620118694922,0.0881342704098122,0.25867310533670473,0.12633488862072356,0.2455234269080424,119487.37019068081,405964.4271115103,405876.02477572963,610016.2221183407,675281.8813223293
2788568.1102411626,0.18588675068519717,0.05188958300091201,0.8208623964267516,0.2823333137160693,0.08351658294804327,0.3157145832564987,0.1855043285146734,0.288439677052718,76802.51263476882,492379.58808618376,730992.2696888226,1038751.2810706674,1445192.5118027336
4584049.132667419,0.06899556882775616,0.03207116892545106,0.9898132332063557,0.21233084720470433,0.13278722735655296,0.2687645705151943,0.12844889598656692,0.33940241914296837,454437.40403760783,990530.3432848458,1132689.1228390932,1304633.9065148653,1537982.5543112534
1621815.0311699372,0.07677796839088981,0.05390259185113978,1.1113805961700942,0.32423275759616776,0.09650900992602927,0.2688317540741272,0.14712366583747552,0.312189815352512,127222.9965096875,341441.75505001424,334606.3789074919,380940.65414820577,511304.3101458168
2346723.1536603337,0.12395451877382035,0.050357277944587255,0.8559199024208062,0.34243169936358187,0.08169770552302785,0.31648855208822874,0.15859463634163587,0.3004488864622156,-268041.2233036697,-89915.76174312826,83790.30242088558,124443.27172610238,331418.96231168887
3899980.123443719,0.06229076585572192,0.031883221995119934,0.9566639160756578,0.265646145864111,0.10780894562893925,0.28725035987996334,0.13614346831345436,0.3132588415123424,195289.24819054035,499502.5175369666,577564.4559835434,795914.7427592558,861480.5762660067
1529591.744712301,0.0793970277052643,0.03706211416966558,1.008880335812271,0.10051150945067953,0.11378249564146373,0.23810951899205954,0.1323736609657361,0.24730443987760195,82624.30070518286,159204.064855468,270888.0583165901,371967.5350323375,298262.0190492535
846409.5942295685,0.19156495733180218,0.027438137815641066,0.8797300488933837,0.2909097430499926,0.09184611616300889,0.3025949092757334,0.15087565991230178,0.27141342685342534,-17669.316530368058,199331.19995188963,196875.5500220678,372782.4889622764,394110.3620339254
1803881.538111956,0.19647344917218312,0.024442097775124374,1.0530369492333551,0.32466438389978036,0.08308338353137848,0.2799207949595727,0.18375173173379158,0.3157609543228497,150445.3304530545,500126.715807383,668399.9754795819,865726.975281721,1231370.6601293022
1225495.79264302,0.1064388993995633,0.04891048131358787,0.8426070434508854,0.1746949798694543,0.09323878381686482,0.280301625780982,0.1491140045148554,0.24034931727524259,90568.6527498659,275559.2672090911,337322.45869363716,423382.747087018,378887.9260273533
4683639.435541579,0.18849290315209039,0.030700474294154664,0.8232592481725344,0.23939380034223667,0.1275371933285602,0.2939372785046339,0.16910082810717872,0.3191956077350015,-250410.7789993815,434625.96821118833,771932.296880419,1164040.2953318483,1622166.2812472426
4136541.7080398765,0.13172370135101477,0.05280237462985014,1.0599176835775674,0.38971798702353655,0.08575705740758445,0.29277090224981994,0.16099036592049681,0.37458457695220193,-367459.3218617632,186031.90465384183,366571.7390797252,694220.0151123157,961419.7116605657
